-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-6,-41,22,4,-6,70,31,-82,-53,-3,-44,-40,-6,-29,-32,-9,-13,-5,11,-5,-11,-1,-1,1,-1,-6,8,15,5,6,0,-10,11,20,-5,-8,2,-6,0,12,-6
,-35,19,1,-8,62,27,-78,-48,7,-29,-37,-11,-28,-30,-5,-3,2,11,-1,-6,2,-1,1,0,-6,4,11,6,8,0,-9,12,18,-8,-11,1,-6,-5,6,-5,-31,22,0,-12,58,24,-78,-47,5,-35,-40,-10,-22,-24,-4,-1,8,13,-6,-6,3,-1,1,0,-9,2,10,4,9,3,-11,6,16,-7,-10,0,-9,-7,5,-5
,-26,22,-8,-26,45,21,-74,-50,-3,-40,-41,-7,-18,-20,0,-1,3,9,-4,-6,1,-1,1,1,-5,3,8,5,12,6,-9,8,18,-3,-6,3,-5,-3,7,-5,-23,21,-16,-35,41,22,-75,-54,-6,-39,-42,-8,-7,-5,3,-4,2,7,-9,-9,0,-1,1,0,-4,5,4,2,16,9,-11,9,21,-2,-3,7,-5,-3,8,-4
,-20,19,-23,-43,37,21,-79,-58,-3,-31,-38,-3,0,-3,-2,-9,0,4,-12,-10,1,-1,1,0,-5,3,1,-4,10,4,-11,8,17,-3,2,12,-5,-6,7,-4,-16,18,-25,-42,37,21,-72,-49,1,-26,-24,11,7,0,3,-6,-1,4,-11,-8,2,-1,1,2,-4,0,-4,-7,6,-2,-14,9,17,-3,6,17,-4,-7,7,-4
,-14,18,-29,-45,35,15,-77,-48,3,-28,-24,15,11,5,3,-12,-4,3,-13,-10,2,-1,1,2,-4,-2,-6,-8,5,-3,-14,9,15,-6,6,19,-3,-5,8,-4,-15,13,-28,-45,22,5,-75,-51,-4,-26,-23,9,8,4,4,-10,-11,-6,-15,-10,1,-1,1,3,-2,-3,-7,-5,8,1,-11,8,14,-4,5,18,3,-2,7,-4
