-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-4,-23,17,-15,-29,43,24,-75,-67,-20,-35,-34,-9,-6,-2,-3,-11,5,10,-12,-10,3,-1,2,2,-6,2,6,2,12,7,-8,6,14,-3,0,6,-9,-5,8,-4
,-20,17,-17,-30,47,32,-66,-60,-14,-28,-21,9,7,5,6,-7,-2,4,-10,-9,1,-1,1,1,-5,-2,-3,-3,15,9,-15,0,17,2,0,8,-2,-3,6,-4,-19,14,-23,-38,37,23,-72,-64,-14,-25,-23,5,9,11,8,-10,-8,-2,-14,-9,1,-2,2,2,-4,-2,-6,-5,14,9,-11,5,18,0,1,13,2,0,7,-4
,-18,12,-21,-33,31,15,-69,-57,-10,-15,-9,13,11,18,20,-2,-7,-7,-17,-8,3,-1,1,1,-7,-5,-8,-8,10,9,-9,1,10,-4,0,10,1,1,5,-4,-18,11,-20,-35,23,7,-70,-50,5,-8,-17,4,13,21,21,4,-4,-11,-21,-10,3,-1,1,2,-5,-7,-10,-6,13,8,-9,4,12,-5,-3,8,1,1,6,-4
,-18,14,-26,-46,24,12,-74,-53,6,-11,-21,3,10,14,11,-4,-7,-11,-23,-11,2,-1,2,2,-5,-3,-5,-2,16,7,-11,10,21,-4,-4,9,-2,-3,6,-4,-20,16,-25,-51,20,14,-71,-51,8,-10,-23,0,10,14,10,-7,-9,-12,-23,-10,3,-1,2,3,-5,-4,-4,-1,13,3,-11,12,21,-4,-4,10,1,-2,6,-5
,-21,19,-15,-44,18,16,-61,-48,3,-10,-22,-3,11,20,13,-4,-4,-10,-23,-7,6,-1,2,2,-4,-2,-8,-6,15,1,-23,6,23,-9,-12,8,2,-3,4,-5,-24,24,-8,-43,14,13,-54,-39,-5,-31,-30,4,19,26,11,-18,-11,-3,-17,-10,3,-1,2,2,-3,0,-6,-7,15,5,-22,3,25,-2,-11,7,4,1,6,-6
