-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-7,-31,38,1,-38,31,16,-56,0,31,-41,-34,7,-34,-39,9,8,-5,-1,-15,-16,0,1,1,3,-3,0,0,-7,2,1,-16,-8,5,-1,3,9,-3,-1,7,-6
,-26,32,-1,-39,18,5,-53,-1,30,-30,-28,4,-25,-28,4,4,0,-1,-19,-17,1,0,1,3,-4,1,3,-5,0,-1,-14,-4,10,6,9,9,-6,-1,9,-6,-25,28,1,-35,7,-9,-61,-10,34,-7,-17,-6,-30,-26,0,-2,3,5,-20,-22,-2,0,1,2,-7,-1,7,-2,-1,3,-8,-10,0,7,13,7,-6,0,8,-5
,-24,28,-1,-39,2,-14,-65,-13,35,-3,-13,-5,-30,-25,-1,-5,2,6,-20,-24,-4,-1,1,3,-6,-1,4,-4,0,7,-1,-6,-4,1,12,9,-5,1,9,-5,-24,32,1,-39,5,-19,-78,-15,40,-2,-10,3,-29,-32,-7,-7,2,7,-19,-23,-4,-1,1,2,-8,-3,3,-6,2,15,6,-5,-10,-8,11,14,-4,-1,10,-5
,-24,31,2,-34,5,-20,-73,-11,37,-4,-5,9,-26,-29,-7,-8,5,12,-18,-23,-2,-1,2,2,-9,-2,4,-11,-4,17,8,-9,-10,-2,10,9,-7,-3,9,-5,-23,30,5,-32,3,-21,-70,-11,36,-1,2,16,-23,-33,-10,-5,7,11,-15,-17,-1,-1,2,2,-9,-3,0,-16,-4,17,4,-11,-6,-1,5,5,-6,-4,7,-5
