-17,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-4,-26,8,-19,-19,59,35,-71,-66,-12,-22,-32,-26,-28,-13,-11,-31,-15,10,-2,-7,1,-1,1,1,-4,7,12,4,11,6,-9,8,23,2,-6,6,2,0,6,-4
,-21,8,-24,-25,56,36,-70,-69,-14,-16,-29,-33,-27,-1,-7,-32,-6,16,-5,-9,3,-1,2,1,-5,7,11,5,15,10,-8,11,23,-1,-5,6,-4,-4,7,-3,-16,9,-26,-30,47,33,-65,-64,-10,-13,-27,-26,-19,2,-3,-24,-3,15,-4,-7,3,-1,1,2,-4,4,6,2,15,8,-14,3,22,1,-7,4,-4,-5,6,-3
,-13,12,-28,-36,44,31,-67,-61,-8,-14,-22,-14,-10,4,1,-18,-3,11,-6,-7,3,-1,2,2,-3,3,3,-2,12,6,-16,1,21,2,-3,6,-4,-7,4,-3,-13,13,-34,-47,38,29,-72,-66,-10,-17,-25,-16,-10,9,3,-23,-11,2,-13,-10,2,-1,2,2,-3,5,-1,-6,14,8,-17,4,24,4,2,14,0,-5,7,-3
,-12,17,-32,-53,31,31,-64,-66,-11,-10,-18,-14,-8,13,10,-19,-13,1,-11,-9,1,-1,1,2,-2,2,-6,-11,11,6,-19,0,21,4,2,14,2,-3,6,-3,-10,19,-29,-55,24,29,-57,-61,-14,-7,-9,-10,-5,22,15,-20,-11,2,-13,-10,2,-1,2,2,-4,0,-9,-13,13,8,-22,-4,18,1,0,13,3,0,7,-3
,-12,16,-32,-60,12,18,-60,-63,-19,-17,-17,-7,0,16,7,-20,-14,-5,-18,-12,1,-1,2,3,-2,0,-6,-7,15,10,-15,-1,15,-2,-1,14,4,0,8,-3,-11,21,-29,-62,11,23,-52,-55,-19,-18,-6,7,3,16,14,-10,-10,-7,-18,-7,4,-1,2,2,-3,1,-8,-9,17,8,-21,-2,14,-8,-5,11,-1,-3,7,-4
,-12,22,-24,-58,7,15,-49,-41,-11,-23,-8,13,4,7,7,-10,-6,-4,-19,-10,3,-1,2,3,-4,-1,-5,-6,13,5,-20,-1,17,-3,-3,10,-1,-2,7,-4,-15,21,-22,-56,6,12,-51,-42,-12,-26,-16,6,3,10,8,-12,-8,-5,-19,-10,4,-1,2,3,-4,-1,-5,-6,13,5,-19,1,18,-4,-4,10,-1,-3,7,-5
,-17,23,-18,-51,13,12,-56,-40,-6,-29,-23,2,1,9,9,-10,-4,-1,-20,-12,5,0,2,4,-5,-4,-7,-7,11,3,-20,0,14,-11,-7,11,-1,-5,7,-5,-19,27,-7,-43,10,8,-51,-25,1,-39,-31,13,11,3,8,-3,-5,-4,-15,-9,3,0,2,4,-4,-6,-8,-5,11,4,-17,-3,11,-5,-7,5,0,-1,6,-5
,-23,32,-6,-50,11,17,-44,-23,-2,-47,-35,13,10,2,5,-3,1,4,-12,-8,4,-1,2,3,-3,1,-5,-11,8,7,-14,1,13,-9,-9,7,-4,-7,4,-6,-24,31,-5,-48,13,21,-43,-27,3,-26,-18,10,-1,1,13,-4,-7,-1,-10,-6,4,0,1,3,-2,0,-4,-4,12,-1,-23,0,15,-11,-10,7,-6,-12,3,-6
,-31,14,-9,-31,20,7,-48,-21,-6,-41,-14,22,-2,-2,16,-6,-18,-10,-15,-9,3,0,1,3,-1,-1,-9,-4,19,5,-26,-3,19,-4,-7,11,1,-6,2,-6,-42,4,7,-5,18,-2,-27,4,-7,-48,-7,33,-3,-14,8,-4,-16,-8,-7,-3,3,0,1,1,-2,-4,-12,-6,17,3,-27,-2,23,0,-9,10,10,1,1,-5
,-49,-17,2,4,10,-8,-16,3,-20,-46,-1,26,-9,-11,18,8,-10,-6,-1,0,0,-2,1,0,-3,-1,-3,-1,10,0,-18,0,11,-15,-22,-2,3,-3,-3,-5,-53,-22,10,18,10,-3,5,12,-24,-38,9,26,-3,2,25,14,-1,-2,-3,-2,-1,-2,1,-1,-6,-3,-2,1,8,-2,-16,3,17,-2,-7,9,9,0,1,-4
,-54,-19,22,22,-3,-14,2,1,-35,-31,17,21,-10,-4,16,11,3,-1,-5,-1,2,-1,1,1,-4,-6,-8,-2,9,-4,-19,-2,8,-8,-2,19,16,3,2,-4,-59,-22,21,21,-6,-18,1,7,-21,-19,27,32,-1,-3,15,12,5,1,-4,-1,3,0,0,1,-2,-4,-8,-6,4,-1,-9,5,16,7,11,24,16,3,2,-5
,-60,-20,25,20,-8,-12,14,17,-20,-20,21,20,-13,-4,17,9,1,0,-5,-3,0,-1,1,1,-3,-5,-10,-9,6,2,-14,-3,12,2,0,11,7,-2,0,-5,-62,-17,25,18,-3,-3,14,12,-20,-23,13,16,-11,-4,15,9,2,2,-2,-1,2,-1,0,1,-4,-5,-5,-6,-2,-7,-15,-4,6,-2,-2,8,6,0,0,-5
,-61,-14,28,19,-2,-7,5,7,-16,-14,23,22,-10,-11,2,0,0,0,-6,-2,3,-1,1,0,-4,-2,-2,-3,3,-4,-14,-1,9,-3,-5,4,2,3,6,-5,-61,-15,25,14,-5,-5,9,9,-20,-21,17,20,-13,-8,12,7,-1,-2,-7,-5,0,0,0,-2,-5,-4,1,7,10,-3,-10,6,10,-7,-6,6,2,-4,-4,-5
,-63,-12,20,5,3,6,-1,-1,-5,-10,5,13,-2,-6,1,5,7,0,-8,-1,3,-1,0,-1,-4,2,2,-3,-1,-9,-16,-1,12,5,2,5,3,5,2,-5,-65,-17,22,13,-1,-1,8,10,-11,-6,30,21,-19,-13,7,1,-2,0,-5,-3,2,0,0,-2,-6,-3,-4,-5,2,-4,-12,6,16,2,2,11,4,-1,2,-5
,-68,-22,17,13,5,6,18,18,-13,-16,23,21,-11,-2,10,-3,-3,3,-6,-6,0,-1,0,-2,-5,-1,-2,-3,6,-2,-12,6,12,-9,-11,0,-2,-2,3,-5,-69,-21,18,14,8,9,16,18,-3,-1,36,35,2,4,13,-5,-8,-2,-7,-4,2,0,0,1,-3,-1,-3,-4,7,3,-8,1,5,-12,-10,4,2,0,6,-5
,-68,-19,17,10,4,-2,6,25,8,-6,26,27,-13,-9,14,0,-14,-7,-4,-1,2,-1,1,1,-3,-1,-1,-2,5,-1,-12,-1,6,-9,-8,8,6,0,3,-5,-68,-18,15,4,-2,-1,13,30,5,-9,29,32,-3,6,21,-1,-10,1,0,-1,2,-1,1,0,-3,1,-1,-3,3,-9,-20,3,14,-11,-12,7,5,0,6,-5
,-66,-15,16,9,7,0,6,24,1,-11,31,32,-13,-9,7,-9,-8,4,-3,-1,5,0,0,-2,-7,-1,-2,-3,9,-2,-18,3,15,-9,-7,14,9,1,4,-6,-67,-13,18,6,3,-1,12,38,18,0,32,26,-14,-2,15,-9,-14,-1,-6,-4,4,0,0,-1,-4,0,-7,-12,6,5,-11,6,20,-2,-6,10,7,2,4,-6
,-68,-11,15,-2,-2,-2,16,46,15,-13,36,43,-12,-4,26,-3,-19,-4,-5,-6,2,0,1,1,-2,1,-3,-3,13,5,-17,3,21,-3,-10,6,4,-2,2,-6,-70,-9,12,-5,4,-8,-3,40,14,-28,26,49,-13,-14,24,3,-14,1,-1,-5,2,1,0,1,-2,0,-3,-2,11,-2,-23,-1,12,-12,-10,10,1,-5,5,-7
,-67,-2,13,-5,12,-3,-11,37,22,-26,18,43,-10,-11,23,5,-8,4,-3,-7,2,0,0,-1,-4,-1,-7,-6,14,4,-23,0,19,-8,-13,8,3,-3,5,-7,-69,0,17,-4,16,4,-12,27,15,-24,25,49,-11,-18,17,1,-14,1,-2,-4,2,0,0,-2,-7,-3,-4,-4,10,0,-21,0,12,-13,-11,14,10,2,4,-8
,-69,5,13,-16,18,17,-9,22,16,-18,29,48,-13,-14,25,4,-15,-2,-2,-1,4,0,1,-1,-5,3,1,-6,6,1,-19,-2,11,-10,-6,11,-1,-6,6,-9,-67,15,12,-27,18,20,-14,26,35,3,45,58,-10,-5,38,8,-14,2,-3,-7,2,0,1,1,-2,5,-1,-9,6,0,-23,-4,10,-14,-11,8,-4,-7,8,-10
,-69,25,16,-37,14,22,-21,21,40,-6,21,43,-14,-14,28,6,-12,10,6,-4,3,1,0,1,-2,2,-1,-6,8,4,-14,2,14,-8,-8,8,-1,-5,6,-11,-69,37,21,-42,17,21,-38,18,52,-10,1,34,-13,-15,23,0,-14,10,4,-8,1,1,0,1,-1,6,5,-2,11,8,-14,-2,11,-8,-7,8,-1,-4,5,-11
,-71,39,21,-45,20,31,-24,29,55,-15,-1,37,-6,-3,37,8,-15,5,-1,-9,2,1,0,-1,-5,4,3,-8,5,7,-9,3,13,-10,-9,9,0,-4,7,-11,-68,39,20,-46,23,36,-30,13,45,-14,0,36,-5,-4,33,10,-7,11,2,-8,2,1,0,1,-2,7,6,-7,1,2,-14,-2,7,-11,-5,13,2,-3,4,-11
