-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-5,-18,19,-7,-28,14,-6,-53,-2,28,-32,-43,-9,-17,-22,-3,-3,-8,-8,-18,-14,-1,0,1,1,-6,-2,-1,-7,0,5,-4,-4,5,9,13,7,-3,5,11,-5
,-15,26,-9,-44,4,-5,-56,-13,24,-20,-29,0,-4,-7,0,-8,-1,2,-19,-20,-2,0,1,2,-6,-3,-1,-5,4,11,-2,-6,5,12,14,6,-3,4,9,-4,-13,26,-12,-49,-1,-3,-54,-20,18,-11,-16,-2,-15,-10,1,-9,1,7,-20,-25,-4,0,1,1,-9,-5,5,-2,1,14,6,-8,-7,3,14,11,-1,1,7,-4
,-13,21,-11,-41,-3,-14,-58,-22,17,-3,-4,0,-22,-16,-1,-9,1,9,-17,-23,-4,0,1,0,-10,-7,2,-4,0,14,10,-2,-7,-2,12,14,0,-1,7,-4,-15,22,-6,-39,-10,-25,-65,-26,11,-2,7,5,-32,-27,-3,-5,5,10,-16,-22,-4,-1,1,2,-10,-8,2,0,6,18,13,3,-4,-3,11,14,0,0,9,-4
,-16,24,-1,-36,-12,-31,-70,-26,16,9,12,-2,-37,-22,1,-11,1,13,-13,-21,-3,-1,2,3,-10,-5,6,-4,-1,15,12,2,-1,0,10,11,-3,-4,6,-4,-16,26,0,-36,-9,-29,-75,-33,21,18,13,-6,-36,-18,2,-13,-3,11,-10,-16,-2,-1,2,3,-7,-3,1,-9,-1,14,6,0,4,3,7,6,-7,-9,3,-4
,-17,29,4,-33,-7,-31,-76,-28,22,14,15,-2,-37,-18,2,-16,-1,17,-8,-16,-1,-1,2,4,-7,-3,2,-12,-6,10,4,0,4,1,4,4,-10,-10,4,-4,-21,30,7,-33,-10,-32,-73,-23,24,9,8,-4,-37,-20,-2,-19,-1,21,-5,-15,-1,-1,2,5,-4,0,2,-12,-6,8,5,2,2,2,12,10,-10,-9,5,-5
,-23,32,12,-29,-7,-32,-75,-25,20,5,9,-1,-37,-23,-4,-19,-1,21,-2,-12,0,-1,2,6,-2,1,1,-12,-4,10,1,-4,0,2,12,8,-12,-10,6,-5,-24,36,19,-25,-4,-29,-81,-34,18,6,5,-3,-35,-24,-5,-18,-5,16,-3,-11,1,0,2,5,-3,2,4,-8,-4,7,-2,-7,-3,1,11,8,-9,-8,5,-5
,-26,38,21,-24,3,-17,-75,-38,15,7,6,-2,-32,-20,-5,-22,-9,14,-3,-10,2,0,1,4,-2,3,5,-6,-2,5,-4,-7,-4,0,12,9,-9,-8,4,-6,-30,40,21,-25,7,-18,-84,-42,14,2,2,-8,-44,-29,-6,-24,-11,13,-4,-11,3,1,1,4,-1,7,9,-3,3,12,-1,-6,-2,3,18,16,-10,-14,2,-6
,-32,48,26,-29,6,-18,-87,-40,15,-7,0,4,-37,-31,-4,-16,-5,16,-2,-8,5,1,1,4,-3,9,12,-8,-2,12,-4,-11,-1,2,10,12,-8,-14,-1,-6,-33,54,30,-34,4,-14,-87,-49,5,-11,0,1,-41,-32,-6,-23,-11,17,0,-8,4,1,1,3,-2,8,8,-8,4,14,-6,-10,-3,-7,2,8,-9,-10,4,-6
,-35,52,29,-34,3,-11,-79,-38,12,-13,-5,2,-37,-30,-2,-17,-9,16,1,-6,5,2,1,2,-1,9,9,-7,4,15,-5,-12,-3,-6,0,6,-8,-11,3,-6,-41,54,31,-39,-3,-16,-84,-39,9,-24,-18,-4,-41,-33,-4,-20,-13,12,-2,-9,4,1,1,3,0,15,17,-2,9,23,4,-4,4,1,8,13,-4,-8,6,-7
,-45,60,35,-42,7,6,-74,-42,5,-32,-27,-3,-31,-28,-6,-25,-17,12,1,-6,4,1,1,3,0,12,12,-3,10,19,-2,-5,4,-4,0,5,-7,-5,6,-7,-46,60,37,-39,11,14,-60,-30,11,-28,-22,-1,-36,-32,0,-14,-13,12,4,-4,4,1,1,2,-1,9,8,-5,6,11,-9,-7,4,-5,-1,7,-6,-9,1,-8
,-48,61,36,-38,15,6,-72,-24,22,-27,-14,18,-31,-40,-3,-12,-15,8,4,-2,5,1,1,2,0,9,5,-7,12,19,-6,-6,5,-5,1,10,-8,-11,3,-8,-50,57,31,-47,7,8,-67,-26,20,-21,-11,6,-48,-52,-13,-21,-19,7,-1,-6,4,1,1,3,0,11,9,-5,11,21,-1,1,17,9,7,9,-4,-3,7,-8
,-49,59,34,-42,11,13,-60,-17,32,-7,0,14,-38,-43,-7,-19,-17,9,1,-5,5,1,1,2,0,10,6,-8,9,19,-7,-8,9,6,6,9,-5,-5,5,-9,-53,53,30,-45,6,5,-65,-19,23,-28,-17,15,-30,-41,-6,-16,-22,2,0,-6,2,0,1,3,0,9,12,1,8,13,-4,-3,6,2,6,10,-4,-2,9,-9
,-56,56,33,-48,4,4,-65,-16,29,-20,-5,27,-22,-30,6,-8,-16,8,3,-5,3,1,1,2,-2,11,13,1,8,7,-14,-8,7,-3,-1,6,-5,-6,5,-10,-62,48,26,-47,15,22,-54,-13,31,-21,-13,23,-16,-24,7,-12,-22,3,2,-6,1,0,1,2,-1,11,15,6,11,10,-6,3,12,-5,-4,6,-2,-2,7,-11
,-66,48,30,-43,22,33,-38,1,35,-23,-10,25,-19,-20,20,-2,-17,7,5,-5,2,0,1,1,-3,8,11,2,13,16,-2,0,5,-7,0,12,1,-1,6,-11,-66,48,29,-46,16,31,-35,2,32,-28,-18,20,-20,-24,15,-3,-17,5,3,-5,2,0,1,0,-6,3,6,-5,3,8,-7,-3,5,-6,-1,11,4,1,7,-11
