-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,-17,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-17
,-305,185,90,-224,80,140,-176,-1,152,-110,-56,128,-46,-74,82,0,-60,35,14,-28,6,4,3,0,-18,18,12,-36,15,30,-40,0,40,-30,-15,37,-13,-20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17
,-228,121,63,-158,53,98,-122,-3,106,-76,-43,82,-35,-52,56,-2,-43,23,9,-20,3,2,2,0,-13,13,9,-24,11,21,-28,-1,27,-21,-11,25,-9,-14,15,-4,-17,15,-10,-35,1,-7,-47,-23,1,-19,-12,-5,-24,-19,-10,-19,-3,7,-20,-24,-2,1,1,4,-5,-8,1,4,1,-4,-9,2,14,15,15,11,2,4,9,-4
,-14,17,-10,-38,-5,-6,-38,-16,3,-9,-1,-6,-26,-9,-2,-21,-1,16,-17,-26,-2,2,0,3,-8,-9,1,-3,-5,-2,-10,-8,6,12,11,9,1,0,4,-4,-14,21,-6,-41,-13,-14,-46,-24,0,-3,6,-9,-39,-19,-1,-17,-1,15,-18,-28,-4,1,1,3,-7,-8,0,-2,3,8,-6,-8,9,17,15,12,5,4,6,-4
,-15,21,-9,-47,-17,-20,-57,-35,-5,0,13,-11,-50,-27,-5,-21,-4,13,-18,-28,-4,0,1,5,-6,-9,0,2,7,8,-3,0,12,11,13,15,5,2,7,-4,-13,26,-5,-45,-16,-22,-59,-32,4,14,27,-6,-51,-22,5,-15,-1,17,-13,-23,-2,0,1,3,-8,-9,-4,-6,5,9,-5,-1,11,5,6,11,3,0,6,-3
,-14,28,-1,-42,-15,-23,-63,-35,10,24,31,-7,-52,-24,3,-12,2,17,-12,-20,-2,0,2,3,-9,-8,-3,-7,3,11,-1,0,8,5,6,8,-1,0,8,-4,-16,23,0,-35,-15,-28,-69,-45,1,23,32,-5,-51,-30,-6,-16,1,16,-10,-19,-3,-1,2,4,-6,-7,-1,-4,2,7,0,2,8,6,10,9,-3,0,9,-4
,-16,23,4,-30,-14,-29,-69,-45,0,19,28,-6,-48,-29,-5,-17,-2,15,-8,-16,-2,-1,1,5,-2,-2,-3,-10,1,10,-2,-4,6,7,6,5,-1,1,8,-4,-18,28,7,-32,-13,-26,-70,-46,-1,18,29,-5,-48,-24,-1,-18,-3,17,-6,-16,-1,0,2,5,-3,-2,-1,-7,1,8,-6,-6,6,6,6,5,-3,-1,7,-5
,-20,34,11,-35,-9,-22,-74,-45,11,22,21,-10,-45,-22,-4,-20,0,21,-4,-15,-1,-1,2,4,-3,1,-3,-13,1,10,-6,-6,7,5,6,7,-4,-5,5,-4,-21,36,10,-36,-5,-20,-75,-40,15,17,17,-8,-40,-16,-2,-25,-3,26,0,-14,0,-1,2,5,-1,4,0,-13,0,8,-9,-8,4,-2,3,11,-2,-7,4,-5
,-23,34,15,-31,-9,-26,-77,-42,11,11,7,-9,-34,-13,-2,-28,-15,15,0,-12,-1,0,1,5,-1,2,3,-8,-3,7,-3,-6,1,1,5,6,-4,-5,4,-5,-26,41,19,-31,-1,-20,-80,-43,13,11,13,-6,-44,-22,-2,-26,-11,17,-2,-13,1,0,1,4,-3,1,1,-11,-2,9,-3,-7,-3,-3,5,7,-10,-10,4,-6
,-31,45,23,-31,2,-19,-88,-48,8,2,10,-5,-48,-26,0,-26,-14,19,1,-13,-1,0,2,4,-2,2,1,-10,6,16,-1,-3,6,-1,2,7,-8,-10,4,-6,-33,47,28,-34,-7,-18,-77,-48,1,1,8,-10,-45,-17,4,-23,-7,23,0,-13,1,0,2,5,-1,4,3,-9,2,14,1,-2,3,-1,4,4,-11,-8,5,-6
,-38,52,34,-38,-12,-13,-71,-50,-5,-5,5,-9,-45,-22,3,-18,-8,14,-3,-9,3,0,2,5,0,5,3,-11,-1,8,-3,1,9,2,4,4,-12,-10,4,-7,-40,54,32,-37,2,-6,-77,-48,0,-12,5,2,-45,-29,3,-17,-10,15,-2,-10,3,0,2,5,0,6,2,-13,2,13,-3,2,13,3,5,8,-11,-11,5,-7
,-43,48,29,-37,-1,-10,-80,-49,-1,-16,-8,-10,-52,-39,-9,-23,-14,13,-2,-11,1,0,2,6,2,11,9,-5,7,16,-2,-4,8,6,9,12,-3,-5,4,-7,-43,51,34,-36,-4,-8,-63,-24,17,-8,-3,-4,-45,-31,1,-15,-9,14,1,-6,4,0,1,3,-3,5,2,-11,4,12,-9,-9,5,1,3,7,-8,-11,0,-8
,-47,54,35,-41,-7,-11,-70,-26,20,-16,-15,-7,-46,-39,-5,-15,-10,12,-2,-11,0,0,1,3,0,9,5,-9,8,17,-4,0,15,3,2,10,-3,-7,5,-8,-48,54,31,-39,11,7,-60,-13,28,-14,-3,10,-47,-47,-4,-11,-9,13,0,-8,2,0,2,4,-2,4,-2,-17,1,15,-1,1,9,-1,2,6,-11,-9,6,-9
,-52,52,30,-43,6,11,-53,-12,31,-6,3,13,-38,-38,-4,-14,-11,12,0,-7,2,-1,2,4,-2,5,0,-14,7,19,-4,-4,10,2,2,3,-12,-9,6,-9,-54,48,27,-45,4,9,-51,-8,33,-8,-5,6,-38,-33,-3,-22,-21,5,-5,-11,1,0,1,3,-1,8,4,-14,1,17,7,11,18,1,-2,4,-8,-8,4,-9
,-53,47,24,-42,18,24,-43,-6,27,-16,1,17,-42,-40,5,-10,-19,4,-4,-10,2,0,1,3,-4,5,5,-12,-1,12,-3,-1,11,2,-2,1,-9,-5,9,-10,-58,47,19,-50,22,38,-37,-6,32,-7,7,18,-41,-34,18,2,-12,6,-4,-12,0,0,1,2,-5,3,2,-11,3,11,-9,-1,16,2,-3,7,0,-2,6,-10
,-62,42,17,-49,23,39,-32,3,40,-5,7,25,-28,-26,21,5,-8,9,-2,-10,1,0,1,2,-4,4,7,-3,7,11,-3,6,17,0,-3,8,-1,-3,5,-11,-68,41,22,-42,30,34,-48,-3,43,-19,-20,16,-20,-24,10,-8,-22,-2,-6,-12,-2,-1,1,2,-2,5,2,-11,-1,3,-11,2,13,-4,0,17,7,1,9,-11
